Filename,MG94_AIC,FA1_AIC,SynREVCodon_AIC
FBgn0037248,19979.75916635228,19981.62154747461,20026.62315588861
FBgn0046113,21754.63363751285,21746.43461180063,21752.80413559054
FBgn0003882,8295.523142004044,8297.207200946521,8374.184800711968
FBgn0037184,10456.14541640201,10450.52720738116,10491.32471599545
FBgn0030589,10839.20841361347,10841.21722594287,10866.92223554204
FBgn0038389,3782.569133759323,3783.524223705923,3841.960753568741
FBgn0050323,3470.869090705514,3472.916027961637,3549.393686699368
FBgn0035574,20751.59898952643,20750.81023288153,20794.18688304419
FBgn0038804,9578.75653900141,9580.04803528738,9609.305469794335
FBgn0030485,5859.608048093736,5858.317975883655,5919.554014878106
FBgn0035750,5279.81025275393,5277.352571437592,5312.909765401846
FBgn0011272,3017.893162768946,3011.223521990922,3080.906445045329
FBgn0036807,8185.046617544456,8187.014512113154,8205.246935387859
FBgn0037057,8508.330000133788,8508.31071634172,8552.095479798385
FBgn0087005,3436.41279315806,3435.960728675158,3514.175351178608
FBgn0015218,4313.024974873622,4309.609409823998,4347.558423467523
FBgn0051371,8589.706327319478,8591.200133824175,8642.94861039264
FBgn0029161,3535.92809686483,3537.969098932834,3592.323487724226
FBgn0064766,17681.85957706178,17680.30070606686,17677.6877040023
FBgn0029532,8539.01246879259,8540.687701626643,8598.54081769479
FBgn0035332,10922.78486976768,10915.84783165167,10943.54911757096
FBgn0039172,3105.610148031081,3107.618663640344,3134.045237917564
FBgn0038645,2633.801485555168,2634.938219902263,2734.970926092202
FBgn0051342,22145.24992254715,22147.26255961516,22179.88102349726
FBgn0264742,2727.017513357316,2729.00309686363,2806.66166132557
FBgn0039584,6026.271032128363,6028.116133667561,6094.671861167618
FBgn0026702,13600.87534389048,13602.89549159565,13599.56585798174
FBgn0045502,8831.326437881802,8829.171529640515,8812.784785823498
FBgn0030314,10598.21199156958,10600.22324747885,10613.60727591639
FBgn0005671,5664.280194615505,5664.501086069289,5683.487607245718
FBgn0037844,6202.445951859454,6204.491891088678,6284.082394141268
FBgn0033953,5229.389428616966,5231.422051578066,5288.461414824797
FBgn0037023,8184.925154217237,8186.691980981787,8205.881197003064
FBgn0033028,7826.654320146186,7826.106251336738,7888.103018961203
FBgn0265606,5230.656372378921,5232.700927023951,5284.998629859737
FBgn0039854,10028.10277771187,10023.36024844999,10086.02974800628
FBgn0035109,7067.123185874707,7065.034924372645,7114.956309905639
FBgn0037249,17165.17398222686,17167.18635325886,17183.14926525521
FBgn0027610,6050.596018100357,6049.945046645341,6090.736060843372
FBgn0039158,6263.519283962182,6265.510623662504,6284.643284837459
FBgn0036317,17345.60876436265,17347.51161026651,17366.36728647029
FBgn0028534,6025.491670355723,6026.465603099631,6047.483479587069
FBgn0065110,12614.84627763401,12615.4753874578,12651.1765047496
FBgn0039195,8087.451250644743,8087.983777912909,8144.402815951062
FBgn0017581,15271.86014432629,15273.25070757714,15304.76186751046
FBgn0038067,8640.930884278352,8642.8858557873,8694.588834824857
FBgn0051690,8925.431212486848,8927.360127731647,8983.58119576611
FBgn0026060,9137.99526998319,9138.252981527865,9183.26968712756
FBgn0003567,20769.20533666544,20769.69704223234,20794.942781522
FBgn0037506,5051.091664871677,5052.443626810277,5101.299268354697
FBgn0002715,8024.714130883279,8026.292278389847,8087.041585970699
FBgn0034022,18042.83243478992,18043.87015943407,18023.16689816349
FBgn0015336,15441.95628370426,15443.25936041921,15491.04980211069
FBgn0028694,4548.669571660672,4550.487875641448,4596.355954319622
FBgn0039500,5869.276090826053,5871.106075672627,5911.400088157835
FBgn0263934,20229.6638910529,20222.55404985032,20214.22172839031
FBgn0037797,6251.222603731718,6251.267215101797,6307.907556738
FBgn0086904,3234.388849107229,3234.846966680307,3248.590803874879
FBgn0036679,5017.325551349833,5019.350410667351,5049.912271281764
FBgn0036063,5143.350775930701,5144.018427364197,5188.546070867802
FBgn0050392,4925.536147016938,4926.882625237837,4991.129690604436
FBgn0052392,11664.39127975461,11660.19871853449,11650.82246700427
FBgn0001612,22176.36823051232,22178.00397104744,22203.80291454955
FBgn0052062,326.7426957097637,325.0374328332827,625.8578258560012
FBgn0011225,17327.29860583552,17327.29692779005,17331.18629819285
FBgn0266268,7040.056931657577,7040.918283897887,7084.027552531371
FBgn0022361,4363.781211498047,4365.722555364066,4423.912699241016
FBgn0039259,1966.139523618418,1967.258932743413,2048.977740096397
FBgn0038294,4290.117196600571,4292.074749108643,4351.809983936421
FBgn0039273,7189.42565689139,7189.514659859949,7232.052891310819
FBgn0053233,7797.084149870981,7799.061679779854,7829.688062161387
FBgn0082598,2953.693897993938,2955.0965645782712,2977.193823853291
FBgn0036191,11098.29420039055,11093.53515174182,11072.83430065541
FBgn0040056,6814.210564982713,6816.23663097036,6882.326134402694
FBgn0027108,5423.872893470367,5417.950849684302,5464.734125761677
FBgn0037994,12809.3051191942,12806.46402639884,12813.07979198198
FBgn0035868,4989.735207252753,4991.771789835321,5052.536230744753
FBgn0003462,2706.675081668902,2708.542173027957,2778.550126962646
FBgn0061469,20333.66161952031,20335.41742548917,20319.529333046
FBgn0053234,14851.77238806181,14851.6542106073,14850.2169138876
FBgn0027601,11787.41872170901,11789.32608000931,11790.95690717719
FBgn0036029,3228.49461094758,3230.251764398016,3308.454412100727
FBgn0036583,4887.707608342626,4889.566392511179,4941.543809955089
FBgn0037449,8948.774282794218,8950.293547741972,9001.300811979521
FBgn0037265,13306.50685685462,13304.9462409571,13342.11784291944
FBgn0033428,6946.922417006376,6948.776120066063,6980.531519489406
FBgn0025109,6095.572554537448,6097.580631200442,6125.09889565595
FBgn0050416,7216.27984928082,7218.149148385484,7294.197132002689
FBgn0001147,8197.606146718364,8199.255382515697,8266.849075240145
FBgn0028667,3390.73642132853,3391.939672095153,3427.361137874008
FBgn0027491,7370.338069214042,7370.512722694366,7383.175557865688
FBgn0050103,15281.64534292028,15278.94887417582,15319.99297868185
FBgn0267326,14253.05928319368,14247.30439178686,14231.10135097863
FBgn0031813,13986.91762942715,13987.5426457574,14032.39678067781
FBgn0265784,4005.823356823857,4007.146269846257,4053.527052621582
FBgn0038569,13410.79948242635,13411.32542249208,13420.45904535694
FBgn0039405,3609.940884022771,3611.589731106974,3664.84130467189
FBgn0031718,6908.153497206916,6907.913176261896,6958.292444095831
FBgn0032731,3239.488871048208,3240.499285548658,3283.11219095192
FBgn0032362,11646.62131677689,11648.64369825069,11690.60472096662
FBgn0038369,2897.620746534621,2897.830812122461,2969.086457230394
FBgn0031245,4281.833826278395,4281.958212608526,4294.525041634586
FBgn0025388,19671.11221556091,19670.38135397854,19725.04956682054
FBgn0052702,59088.46971187025,59089.21849432657,59055.00228812913
FBgn0283468,6873.071161032522,6875.064101019112,6937.55394992221
FBgn0053193,9606.19835609008,9606.288354037311,9600.762853486183
FBgn0250815,8648.388089582897,8649.881950732839,8634.244443174593
FBgn0028892,12524.23032580017,12525.20527985281,12532.16369751939
FBgn0262480,3480.672336829855,3482.67536716956,3556.773944434771
FBgn0265623,13230.36973788809,13225.20990770008,13260.20404398323
FBgn0250785,10304.51106556499,10306.30924500367,10345.13011139314
FBgn0039678,2958.769745438925,2960.526158982612,3028.620315454013
FBgn0038676,32045.54128685205,32046.2292704428,32056.5324836558
FBgn0000024,9219.951920827138,9220.18589072682,9237.799437054002
FBgn0003139,5017.669394057477,5016.104228509836,5052.231091629588
FBgn0028527,6000.774127467099,6002.757280631912,6044.251047957239
FBgn0031454,4891.800700051697,4893.853324819576,4926.020375447592
FBgn0286222,6787.173112216756,6785.752777547039,6797.851356134842
FBgn0034092,3025.150039110089,3026.054351422242,3095.225752884501
FBgn0000658,6817.225974696003,6817.586482906407,6855.511664545607
FBgn0051627,7362.325357150778,7364.050379021568,7441.951655170478
FBgn0030508,7461.671885649195,7463.698318658021,7505.133855938821
FBgn0024754,6597.950890371004,6598.283339561307,6640.694482805105
FBgn0263776,9612.260219635216,9613.078285821615,9629.482769125609
FBgn0261800,29165.8727428504,29163.86686170113,29146.8613155419
FBgn0030715,9558.4776988519,9560.32120595314,9593.974196584744
FBgn0050011,16124.68738560415,16126.07099754693,16140.19032387172
FBgn0034173,8114.197481459895,8116.15879852139,8129.761719961944
FBgn0015614,2483.804403253177,2485.713177811024,2556.186139702916
FBgn0040322,10122.57269450332,10119.79345124896,10159.04765626812
FBgn0053284,1767.741612885708,1769.857023644779,1884.470979453124
FBgn0038032,11740.02749876279,11742.00072574803,11769.95484159042
FBgn0039808,4987.383437581304,4988.510058647102,5003.832247750706
FBgn0259716,18649.65075825251,18651.41653416559,18692.84847101327
FBgn0026575,22732.48852714869,22732.68506867546,22775.94382402944
FBgn0027592,14556.07682841461,14557.29183486977,14590.24136209467
FBgn0061515,1719.165791535655,1721.249168857006,1806.604118034613
FBgn0037182,11480.65599374102,11482.65178331953,11511.59252002009
FBgn0003268,46689.35243943099,46691.352367990126,46634.168941274584
FBgn0085491,7548.364713522212,7549.250550665864,7593.371410315691
FBgn0038789,15553.95725685305,15551.26865157073,15567.25919664845
FBgn0028622,7242.832127514765,7244.457856343561,7255.816044854572
FBgn0039740,9278.36882164071,9280.380167804778,9301.042562360995
FBgn0032414,22940.28921427947,22939.7821049317,22986.19414616963
FBgn0038209,7771.360636913047,7766.179681964797,7804.819771540176
FBgn0259209,8438.186559623497,8436.701480965066,8484.259551979576
FBgn0264490,13870.63669915586,13868.83809480229,13874.58667970576
FBgn0035807,9104.800770842314,9106.822838379165,9115.808959493032
FBgn0013750,1984.042887343509,1986.058040683112,2078.443385089455
FBgn0031372,5684.460346842077,5686.086606118967,5744.930121395181
FBgn0037719,10774.52967368891,10776.56067734634,10839.87005036036
FBgn0034295,6532.854931500626,6523.855436821415,6572.9941025345825
FBgn0030659,7721.636430705707,7720.630314358386,7770.90620186474
FBgn0250732,17737.94725176351,17738.24885426539,17729.76952450165
FBgn0038568,6246.176679092587,6246.138809175673,6286.393265633335
FBgn0286781,9512.440808256868,9514.238269578833,9561.730435598052
FBgn0027791,10605.36730062554,10605.70631142537,10634.95623277935
FBgn0028988,8637.118187101163,8639.144886157232,8667.689686391368
FBgn0263108,12217.14581554568,12217.72560735871,12242.49222296345
FBgn0259729,7834.69624045082,7836.6339485648,7863.383126388573
FBgn0028692,17030.75350156642,17030.43647402242,17025.2355311273
FBgn0053458,6466.602624145467,6466.638438235806,6525.228237552788
FBgn0030013,2931.920074724777,2933.811677804221,2990.703995085637
FBgn0034614,7546.355152196125,7548.331290534302,7614.273951170903
FBgn0038490,7764.743090300051,7763.58381657207,7812.526515300925
FBgn0039135,4297.125334170835,4298.669761333321,4349.93012194968
FBgn0000492,8271.229384336666,8273.181606189804,8274.851552906615
FBgn0085404,8160.426544331616,8161.408953558023,8192.795769682649
FBgn0000618,2118.449839327135,2120.55750128934,2189.342311325242
FBgn0264545,1543.784731093109,1544.270508336596,1670.602470676926
FBgn0010435,6851.728195818813,6853.742744273094,6892.279386303381
FBgn0038943,3741.639829864364,3742.797991393169,3797.755087879127
FBgn0026397,6859.659027368552,6860.779962326202,6916.521611133135
FBgn0039914,15601.60185195903,15603.42901183474,15632.43251298237
FBgn0027836,12462.98325522502,12464.87553876206,12507.13838951712
FBgn0031086,3499.823353158766,3499.24314556472,3568.54550919716
FBgn0031489,4405.067046703872,4397.949983044379,4470.956743169269
FBgn0265778,24738.71550355159,24740.14868946872,24783.22769832362
FBgn0027599,12121.90537464667,12123.11186281794,12159.27918541488
FBgn0030181,3777.505169550212,3778.927050387424,3841.58894201223
FBgn0035086,22629.48216671237,22629.73723702509,22654.84269370959
FBgn0000084,5651.006370811142,5652.708813725248,5630.253156789645
FBgn0039714,6248.995846662162,6250.436216697392,6299.00039582914
FBgn0051992,26656.41794085243,26658.28060298565,26692.83875626438
FBgn0032800,16775.39670593288,16775.89234058308,16811.98193930069
FBgn0035876,5850.143155710101,5848.91645980491,5886.0411605342
FBgn0010097,9036.436395357145,9033.98399884794,9050.930791291288
FBgn0263117,5602.585127761066,5603.976825629551,5623.907326587091
FBgn0038311,8421.318340405132,8423.082544391635,8495.997097477826
FBgn0038818,19492.76102915395,19492.64769263539,19471.52338991962
FBgn0039755,7154.908847694326,7156.098617396531,7222.133483066232
FBgn0051092,13018.99670724332,13019.20138604192,13089.04492180171
FBgn0035461,8377.354903548903,8375.227010774446,8411.206828700137
FBgn0010173,11623.67604745932,11625.56648137934,11672.63076405936
FBgn0038921,7776.720214251879,7775.17278813271,7798.658032105967
FBgn0037090,13560.43275068549,13560.53359651797,13629.72567777725
FBgn0039691,10297.40479502509,10297.58630474134,10318.08958094116
FBgn0031818,8055.511549745817,8056.701011121309,8088.195104131305
FBgn0032192,7944.36846097056,7946.290904185819,7996.271172603739
FBgn0028703,14247.23722940706,14245.76595025142,14277.10950513728
FBgn0038079,2288.11988010387,2290.212829536482,2348.294635366456
FBgn0031213,10806.77740585677,10808.69384211368,10842.97859433316
FBgn0265988,60542.30421940777,60544.28619187708,60472.16216518968
FBgn0013263,9972.763575469407,9967.653319397185,9979.22583930298
FBgn0039478,18133.41752621392,18135.417593943672,18167.15817287821
FBgn0036118,3089.03582291434,3089.490804627529,3130.206682949493
FBgn0061196,6135.737593831651,6136.693170705786,6220.999540750822
FBgn0039568,7630.929290025239,7629.96479937243,7682.308774219356
FBgn0069242,3575.359048491614,3577.406633793883,3637.287295595316
FBgn0004387,21758.08250783039,21760.03711876774,21780.94702138749
FBgn0036988,10644.52057966593,10642.56074884388,10659.60344193486
FBgn0037424,3142.351257697518,3142.124638262999,3179.952921223956
FBgn0002936,4564.485706797115,4559.651864787003,4591.007879220118
FBgn0037021,17279.60851673824,17281.62156982395,17310.31978248057
FBgn0034262,11051.22158693764,11053.23514199279,11077.60879269101
FBgn0030796,18754.43238894582,18756.14328212483,18754.33798257805
FBgn0005586,2893.330676512335,2893.484328714329,2960.517811957386
FBgn0037147,11953.42394631175,11954.03241662313,11983.93630209061
FBgn0259243,7495.588237349943,7497.368228367548,7537.4435737814
FBgn0026268,5156.63183704807,5156.685604490725,5176.744499307037
FBgn0050377,11146.41535676908,11144.64332860915,11178.94778352209
FBgn0032404,4744.271673430265,4744.881620146052,4784.240775049863
FBgn0262866,14330.45056092602,14332.34495349033,14366.93267794099
FBgn0031469,15960.8186828751,15959.41846460591,16006.63383055979
FBgn0037890,1628.006971605431,1630.144790830614,1728.799857192812
FBgn0040353,5559.099833663818,5560.361627660879,5585.086205873352
FBgn0004878,10251.49311990434,10249.39212860392,10291.74543420182
FBgn0031129,8873.639865178537,8872.872136652148,8922.815648534914
FBgn0020392,8219.902442936247,8221.858062703235,8270.738477699504
FBgn0010198,1726.897540508754,1728.19433785198,1814.164593814318
FBgn0038965,3015.071246449869,3015.321228812601,3066.302431886519
FBgn0030391,3809.801290959802,3811.202752699112,3848.666149745201
FBgn0029770,4367.785404359995,4369.652908760117,4423.319974956959
FBgn0033720,18415.07550610875,18416.63113978541,18468.94390224879
FBgn0032812,8384.6395186036425,8386.374521594576,8433.469951134324
FBgn0028474,16227.40799055298,16229.24702154838,16229.8132600629
FBgn0051821,9477.96734407286,9477.525925316362,9523.68386376943
FBgn0051064,14740.93540142432,14742.48400324986,14767.09827243768
FBgn0014073,13862.98047372547,13860.04442338714,13922.01829340496
FBgn0024945,11207.26394457283,11208.87219847312,11230.72343476996
FBgn0037683,6459.359296516944,6461.26611642923,6511.25733021452
FBgn0040268,15077.39637493029,15079.41075176726,15109.47509392834
FBgn0259174,15985.31647980745,15986.47389904618,16033.13870006204
FBgn0010078,1632.00937797489,1633.927680112417,1731.706160988136
FBgn0036173,2517.497723690289,2519.572715612401,2587.911325391187
FBgn0038366,14598.00538136707,14600.02066016773,14606.88395720901
FBgn0029079,4362.218669103727,4364.064246652272,4413.760031364666
FBgn0036289,5517.278464135519,5518.622248060763,5542.063698029714
FBgn0037126,4485.862189652977,4485.171505201766,4533.379195006447
FBgn0039015,7818.871360059393,7820.772198520812,7896.247145229267
